,title,id,developer,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
17985,Tabletop Simulator - Superfight,367330,Berserk Games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
17986,Monument,376730,D-Games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
17987,12 Labours of Hercules II: The Cretan Bull,360640,"Jetdogs Studios,Zoom Out Games",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
17988,XIIZEAL,364250,TRIANGLE SERVICE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
17989,Tile Rider,356170,7 Soft Pillows,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015
17990,The Architect,375420,Spooky Star,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
17991,The Masterplan - Soundtrack,376320,Shark Punch,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
17992,The Eigengrau Menagerie,375090,Ozzie Sneddon,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
17993,16bit Trader,375460,Forever Entertainment S. A.,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2015
17994,Mighty Switch Force! Hose It Down!,375310,WayForward,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
17995,Men of War: Assault Squad 2 - Airborne,357760,Digitalmindsoft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015
17996,Kaiju-A-GoGo: Hot Rod Ginormasaurus Skin,376800,Kerberos Productions Inc.,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
17997,Spriter: Run N' Gun Pack,333773,BrashMonkey,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015
17998,Spriter: Adventure Platformer Pack,333772,BrashMonkey,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015
17999,Color Assembler,370570,Purple Nebula,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18000,Butsbal,375330,Xtase Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18001,Spriter: Basic Platformer Pack,333771,BrashMonkey,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015
18002,Bitweb,375220,practicing01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
18003,Silicone-2,343690,Dima Kiva,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18004,Audition Online,349720,T3 Entertainment,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2007
18005,SimpleRockets,343090,"Jundroo, LLC",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
18006,Adventures of Pip,303550,TicToc Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18007,New kind of adventure,375510,Mint Age Studios,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18008,Cave Coaster,371000,Smyowl,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18009,Star Hammer: The Vanguard Prophecy,337680,Black Lab Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015
18010,Batla - Toy Soldiers Pack,372470,[geim].pro,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
18011,Notch - The Innocent LunA: Eclipsed SinnerS,325120,"Angels Blue Digital Entertainment,DigitalEZ",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
18012,Supercharged Robot VULKAISER,349680,ASTRO PORT,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18013,Guns'N'Zombies: N'Aliens,362110,Krealit,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18014,Dirty Bomb®,333930,Splash Damage,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
18015,Gunslugs,371890,Orangepixel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18016,Al Emmo's Postcards from Anozira,375020,Himalaya Studios,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010
18017,Voyage to Farland,364790,Peculiar Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18018,Tokyo Hosto,349650,Baller Industries,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
18019,Card Dungeon,361130,Playtap Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
18020,You Are Not The Hero,268970,ToMorning Productions,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18021,UFHO2,348840,"Tiny Colossus,Ciro Continisio",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014
18022,Organ Biker,365310,Screeching Wizard,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015
18023,Diamond Deeps,367800,BIT-GEN,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18024,Galaxy Union,365240,cybercritics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
18025,Riddled Corpses,369890,Daniel Fernandez Chavez,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18026,Kijls Wagon Pack,326004,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18027,Barren Roads,341660,Forcequitapplicatons,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18028,BR Railfreight OTA Wagon Pack,326003,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18029,Tagds Wagon Pack,326007,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18030,Unhack - Digital Artbook,374100,InvertMouse,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18031,Crazy Machines 2: Anniversary DLC,335110,Fakt Software,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
18032,Pixel Dungeon,365900,Retronic Games,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18033,Rebuild 3: Gangs of Deadsville,257170,"Northway Games,Sarah Northway",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
18034,Agapan,344260,Kursed Studios,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18035,Official Guide - Millennium 5,357100,Aldorlea Games,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18036,The Fruit of Grisaia,345610,Frontwing,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18037,Gaokao.Love.100Days,347620,"高考恋爱委员会,橘子班",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
18038,SoulCraft,369180,MobileBits,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18039,Flix The Flea,371390,Psychotic Psoftware,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014
18040,0RBITALIS - Supernova Edition Upgrade,375860,Alan Zucconi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
18041,SBX: Invasion,371620,Jason Carter,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
18042,Sparkle 2,370550,10tons Ltd,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18043,Avenging Angel,367240,Dark Amber Softworks,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18044,Universal Combat - The Lyrius Conflict,370810,3000AD,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
18045,Intergalactic Bubbles,351490,Hellscape Games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18046,3D MiniGolf,362830,Z-Software GmbH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015
18047,Hyperdimension Neptunia Re;Birth2 Nepgear's Beam Zapper ZERO / ビームザッパーＺＥＲＯ,354468,"Idea Factory,Compile Heart,Felistella",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18048,Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2,351710,"Idea Factory,Compile Heart,Felistella",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015
18049,Hyperdimension Neptunia Re;Birth2 Additional Content Pack 2 / コンテンツ追加パック２,354465,"Idea Factory,Compile Heart,Felistella",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18050,Hyperdimension Neptunia Re;Birth2 Histy's Rescue Plans / いーすんの救済仕様書パック,354467,"Idea Factory,Compile Heart,Felistella",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18051,Hyperdimension Neptunia Re;Birth2 Additional Content Pack 1/ コンテンツ追加パック１,354464,"Idea Factory,Compile Heart,Felistella",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18052,Horizon Shift,326120,Flump Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18053,Arkhelom 3D,373670,DreamsSoftGames,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18054,Hyperdimension Neptunia Re;Birth2 Additional Content Pack 3 / コンテンツ追加パック３,354466,"Idea Factory,Compile Heart,Felistella",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18055,Horizon Shift - Soundtrack,370430,Flump Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18056,Pillar,371900,MichaelArts,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18057,The Next Penelope,332250,Aurelien Regard,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015
18058,Serpent in the Staglands,335120,Whalenought Studios,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18059,Ongaku,360990,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18060,Talisman - The Sacred Pool Expansion,267781,Nomad Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
18061,Ongaku DJ Pack,369740,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18062,Ongaku Jack O Lantern Pack,369920,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18063,Ongaku Pixel Pack,369930,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18064,Ongaku Pop Pack,369940,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18065,Ongaku Rock Pack,369950,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18066,Ongaku Soundtrack,370110,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18067,Ongaku Trippy Pack,369970,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18068,Ongaku Zombie Pack,369980,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18069,Ongaku Triangle Pack,369960,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18070,Ongaku Guy Fawkes Pack,369910,SmashMouth Games Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18071,Train Simulator: Gatwick Express Class 442 'Wessex' EMU Add-On,277773,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18072,Cash_Out,372970,Untouch,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18073,Shark Attack Deathmatch 2,330580,Lighthouse Games Studio,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18074,Star Horizon,352960,Orbital Knight,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18075,Subject 13,322970,Paul Cuisset,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18076,Apothecarium: The Renaissance of Evil - Premium Edition,373860,Space Monkey International,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18077,Red Crow Mysteries: Legion,372890,Cateia GAmes,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18078,Sister’s Secrecy: Arcanum Bloodlines - Premium Edition,373870,Space Monkey International,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18079,Voodoo Chronicles: The First Sign HD - Director’s Cut Edition,304750,Space Monkey International,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18080,Locoland,352130,"Gromada,Buka Entertainment",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2003
18081,Chip's Challenge 1,346850,Niffler Ltd.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18082,Chip's Challenge 2,348300,Niffler Ltd.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18083,Chip's Challenge 2: Editor,356630,Niffler Ltd.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18084,Crash Drive 2,343440,M2H,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2015
18085,Phantom Breaker: Battle Grounds - Original Soundtrack,348940,MAGES. Inc.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18086,Game Character Hub: Second Story,372710,Sebastien Bini,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015
18087,Airport Madness: World Edition,369290,Big Fat Simulations Inc.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18088,Labyrinthine Dreams,278570,Solest Games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18089,Portal of Evil: Stolen Runes Collector's Edition,361850,8Floor,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18090,Tobari and the Night of the Curious Moon,368140,desunoya,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
18091,Spaceforce Rogue Universe HD,372480,Dreamatrix,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2007
18092,Martial Law,346150,DropDGames,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
18093,EWS OTA Wagon Pack,326002,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18094,GUILTY GEAR XX ACCENT CORE PLUS R,348550,Arc System Works,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18095,Tree of Life - Upgrade to Adventurer,368960,oddonegames,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2015
18096,Magicka 2,238370,Pieces Interactive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18097,Official Guide - Midnight's Blessing,371110,Warfare Studios,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18098,Audiosurf 2,235800,Dylan Fitterer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18099,Stones of Sorrow,373290,Rain Pohlak,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18100,Magnetic: Cage Closed,344410,Guru Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18101,Upgrade to Magnetic: Cage Closed Collector's Edition,362850,Guru Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18102,Stones of Sorrow - Soundtrack by Neoandertals,374160,Rain Pohlak,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18103,Quadrant,365320,HKFiftyOne Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18104,Floors of Discomfort,372770,Three Prong Productions,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18105,New York Mysteries: Secrets of the Mafia,372930,FIVE-BN GAMES,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18106,Ride the Bullet,364130,Jordan Sendar,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18107,Asguaard - Deluxe Contents,372280,Aldorlea Games,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18108,Ramayana,371790,Rakesh Malik,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
18109,XLarn,360030,Swinfjord-Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18110,Ludoku,366410,Ludomo Gamestudio,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18111,High On Racing,362610,SilentFuture,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2006
18112,Corruption Soundtrack,340670,"New Reality Games,Scott Holmes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015
18113,Visibility,368290,Zeritum,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015
18114,Initiation Soundtrack,340661,"New Reality Games,Scott Holmes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18115,Fine Sweeper,367000,Pixel Prophecy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18116,Super Chibi Knight Original Sound Track (OST),373780,"PestoForce,Brian Holmes",1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18117,Midnight's Blessing,370640,Warfare Studios,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18118,Fort Defense,343930,Creobit,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
18119,8-Bit Adventures: The Forgotten Journey Remastered Edition,370300,Critical Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18120,Pixel Star,367300,Soul Forge,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18121,Two Digits,371330,Cleverweek,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18122,Two Worlds Strategy Guide,301210,Reality Pump Studios,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18123,Two Worlds II Strategy Guide,302020,Reality Pump Studios,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18124,Two Worlds II - Pirates of the Flying Fortress Strategy Guide,302030,Reality Pump Studios,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
18125,Tompi Jones,370310,DreamsSoftGames,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18126,LOOP: A Tranquil Puzzle Game,370150,John Cullen,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18127,GeoVox,368470,"Axis Game Factory, Inc.",0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,2015
18128,Zombie Zoeds,366890,Mystic Games,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18129,Vagrant Hearts 2,359670,Warfare Studios,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18130,Mystik Belle,332610,Last Dimension,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18131,Dev Guy,351800,Daniel Jonathan Bourke,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015
18132,Ankh - Anniversary Edition,353980,Deck13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
18133,Crossfire: Dungeons,369370,Random Thoughts Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007
18134,Train Simulator: Epic Journeys,370960,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18135,"Warhammer 40,000: Armageddon - Glory of Macragge",353770,"Flashback Games,The Lordz Games Studio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
18136,Chicken Invaders 4 - Christmas Edition,370400,InterAction studios,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18137,Unlimited Escape 3 &amp; 4 Double Pack,370970,Carlo D'Apostoli Projects,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18138,Sunset,287600,Tale of Tales,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
18139,Interloper,356420,Monogon Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
18140,Epanalepsis - Soundtrack,372520,Cameron Kunzelman,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18141,Technobabylon,307580,Technocrat Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
18142,Bunker - The Underground Game,354180,Nightly Studios,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18143,The Epanalepsis Papers,373190,Cameron Kunzelman,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18144,GameGuru - Fantasy Pack,365530,The Game Creators,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18145,GameGuru - Death Valley Combat Pack,365540,The Game Creators,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
18146,GameGuru Mega Pack 1,321140,The Game Creators,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18147,GameGuru Mega Pack 2,321141,The Game Creators,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18148,GameGuru Mega Pack 3,321142,The Game Creators,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18149,GameGuru,266310,The Game Creators,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2015
18150,FSX: Steam Edition - Battle of Britain: Spitfire Add-On,360350,Just Flight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18151,Making History: The Calm and the Storm Gold Edition,371190,Muzzy Lane Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2008
18152,Car Mechanic Simulator 2015 - Visual Tuning,372870,Red Dot Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18153,FSX: Steam Edition - Ultimate VFR Guam Add-On,364320,Mission Aware Technologies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18154,Chicken Invaders 4 - Thanksgiving Edition,370402,InterAction studios,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18155,Construction Simulator 2015: Liebherr 150 EC-B,359780,weltenbauer. Software Entwicklung GmbH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
18156,Regency Solitaire,351090,Grey Alien Games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
18157,Love at First Sight,353330,Creepy Cute,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18158,S.K.I.L.L. - Special Force 2 (Shooter),286940,"Dragonfly GF Co., LTD",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2013
18159,D Series OFF ROAD Driving Simulation,363430,devotid,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2015
18160,S.K.I.L.L. - Special Force 2 - Infantry Pack,317500,"Dragonfly GF Co., LTD",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2013
18161,S.K.I.L.L. - Special Force 2 - Special Force Pack,317501,"Dragonfly GF Co., LTD",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2013
18162,Castaway Paradise - Town Building Sim,304950,Stolen Couch Games,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2015
18163,Alum - Soundtrack,372100,Crashable Studios,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
18164,Mysterious Space,368700,Ben Hendel-Doying,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18165,Breezeblox,370080,Pugsley LLC,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
18166,Exostorm,350000,"Midnight Oil Games, LLC",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
18167,Predator Simulator,369100,GameIndica Entertainment,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
18168,Geared,341770,"Playful Art, LLC",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
